Customer_ID,First_Name,Last_Name,Date_of_Birth,Age,Gender,Email,Phone_Number,Street_Address,Postal_Code,City,Country,Account_Number,Card_Network,Card_Number,Card_Expiry,Account_Type,Registration_Date,Marital_Status,Education_Level,Employment_Status,Job_Type,Employment_Length,Annual_Income,Monthly_Income,Residential_Status,Number_of_Dependents,Account_Age_Months,Savings_Balance,total_tx_amount,avg_tx_amount,tx_count,fraud_count,intl_count,cross_border,high_amount_count,aml_count,Risk_Score,Degree_Centrality,Closeness_Centrality,Betweenness_Centrality,PageRank
CUST_06153,Debra,Lopez,1967-11-15,58,Female,debra_lopez563@protonmail.com,986-454-0012x98231,89861 Rodney Forge,51355,New York,USA,US6726197002731890,Mastercard,5535********5741,07/27,Joint,2006-04-09,Widowed,Master,Retired,Retired,33,80514.67,6709.56,Owner,0,231,231694.05,144415.18,2256.4871875,64.0,0.0,11.0,30.0,1.0,0.0,100.0,0.000865,0.043242,0.000131,9.083e-05
CUST_06154,Yassine,Dhaouadi,1975-10-25,50,Male,yassinedhaouadi@hotmail.com,0381718262,"5, boulevard Lesage",29352,Ariana,Tunisia,TN4182349520921857,Visa,4132********7031,08/26,Personal,2023-05-02,Widowed,Master,Unemployed,Unemployed,0,2240.54,186.71,Owner,0,26,1301.69,549.89,54.989,10.0,0.0,2.0,2.0,0.0,0.0,15.77,0.000146,0.047172,7e-06,2.582e-05
CUST_06155,Harriet,King,1972-09-01,53,Female,harrietking482@gmail.com,(01632) 960 440,"Studio 49m
Donald Forest",B2C 7WZ,Glasgow,UK,GB2943900548767424,Visa,4181********2805,01/28,Personal,2021-12-01,Married,Bachelor,Employed,Manufacturing,5,52425.7,4368.81,Family,4,43,37660.67,18152.05,1396.3115384615385,13.0,1.0,2.0,8.0,0.0,0.0,51.21,0.0002,0.046072,0.000119,9.82e-06
CUST_06156,Clara,Santos,1970-06-06,56,Female,clara_santos@yahoo.com,+55 41 0580-8439,"Recanto Rocha, 7",50995-394,Fortaleza,Brazil,BR0025557898428904,Visa,4374********2579,12/26,Personal,2023-10-01,Widowed,No Formal Education,Employed,Education,2,5955.65,496.3,Owner,0,21,14359.26,437.08,109.27,4.0,0.0,0.0,1.0,0.0,0.0,5.53,0.000106,0.047441,3e-06,1.973e-05
CUST_06157,Maja,Weber,1975-05-26,51,Female,maja.weber@protonmail.com,+49(0)5483 416096,Jantschring 93,50763,Stuttgart,Germany,DE1697603762245746,Visa,4609********0772,02/27,Business,2021-01-01,Divorced,High School,Self-Employed,Legal,7,24725.65,2060.47,Rent,0,54,37782.81,67584.43000000001,2413.729642857143,28.0,7.0,8.0,17.0,0.0,5.0,100.0,0.000426,0.049803,0.001352,3.632e-05
CUST_06158,Sanjay,Kapoor,1993-04-09,33,Male,sanjay_kapoor35@outlook.com,02277872172,"79
Dugar",318756,Mumbai,India,IN1529932863260963,Visa,4272********6207,04/28,Business,2025-03-01,Married,High School,Employed,Other,0,6568.15,547.35,Family,4,4,552.79,269.97,134.985,2.0,0.0,1.0,1.0,0.0,0.0,11.86,2.7e-05,0.0,0.0,8.08e-06
CUST_06159,Lucia,Lopez,1969-10-24,56,Female,lucialopez130@protonmail.com,+54 9 3635 8934,Calle San Martin N 399,83000290,Buenos Aires,Argentina,AR6463143202200834,Mastercard,5395********3573,10/26,Personal,2023-12-01,Widowed,Master,Employed,Government,3,16624.43,1385.37,Owner,1,19,22865.44,9521.73,793.4775,12.0,2.0,3.0,7.0,1.0,1.0,83.48,0.0002,0.050041,0.000143,1.324e-05
CUST_06160,Sandra,Muller,1999-04-30,27,Female,sandra_muller586@protonmail.com,08907336822,Trubstrae 48-47,33968,Berlin,Germany,DE4972708891487158,Visa,4518********1125,07/29,Personal,2021-01-01,Married,Bachelor,Employed,Agriculture,9,33767.99,2814.0,Family,1,54,90981.65,15672.25,921.8970588235294,17.0,0.0,0.0,8.0,1.0,0.0,39.06,0.000279,0.04946,5.8e-05,3.282e-05
CUST_06161,Myra,Tiwari,1998-05-25,28,Female,myratiwari186@gmail.com,08821511062,"H.No. 36
Kothari Nagar",582785,Kolkata,India,IN6352347854031158,Visa,4447********6755,07/27,Personal,2020-11-01,Single,PhD,Employed,Services,4,23744.1,1978.68,Owner,0,56,64087.84,26186.79,1454.8216666666667,18.0,3.0,7.0,6.0,1.0,1.0,89.16,0.000253,0.042098,0.000142,1.609e-05
CUST_06162,John,Nguyen,1994-04-10,32,Male,john.nguyen86@gmail.com,779.474.6152x7724,3536 Smith Divide,10736,Phoenix,USA,US3740814150028773,Mastercard,5255********1159,05/26,Personal,2019-01-02,Divorced,Master,Self-Employed,Finance,7,58756.32,4896.36,Rent,0,78,71777.86,28337.42,1232.0617391304347,23.0,0.0,5.0,15.0,0.0,0.0,63.62,0.000319,0.045793,0.000204,2.991e-05
CUST_06163,Rafik,Belhaj,1983-08-05,42,Male,rafik_belhaj222@gmail.com,0619100414,"89, rue Aurore Lopez",78677,Tunis,Tunisia,TN6594828132176364,Visa,4742********7422,11/26,Trust,2017-01-03,Divorced,High School,Employed,Agriculture,17,12581.85,1048.49,Rent,0,102,41738.93,106906.06999999999,3239.5778787878785,33.0,12.0,12.0,22.0,0.0,11.0,100.0,0.000492,0.049681,0.000244,5.375e-05
CUST_06164,Ngozi,Adeleke,2000-06-28,26,Female,ngoziadeleke22@hotmail.com,+44118 4960645,3 Ruth Canyon,L01 8RU,Abuja,Nigeria,NG3828826897379467,Mastercard,5172********5218,12/25,Personal,2022-01-01,Married,Master,Self-Employed,Finance,0,11276.05,939.67,Owner,3,42,4648.12,2505.05,227.7318181818182,11.0,0.0,4.0,6.0,0.0,0.0,33.94,0.000253,0.053447,0.000159,2.921e-05
CUST_06165,Emi,Maeda,2002-12-14,23,Female,emimaeda@hotmail.com,7359318814,81519 Joshua Prairie,06137,Osaka,Japan,JP1643261462041290,Visa,4163********7306,04/29,Personal,2022-05-02,Married,Bachelor,Employed,Healthcare,5,33215.1,2767.92,Rent,3,38,39746.97,9019.46,693.8046153846153,13.0,1.0,1.0,5.0,0.0,0.0,37.53,0.00024,0.051451,5e-05,3.521e-05
CUST_06166,Angus,Thompson,1998-10-05,27,Male,angus_thompson395@hotmail.com,(02).8600.0782,1 Karen Part,2083,Brisbane,Australia,AU2443738752304973,Mastercard,5492********0110,11/28,Joint,2018-03-04,Married,Bachelor,Employed,Manufacturing,9,67995.35,5666.28,Rent,3,88,74231.81,30016.78,1364.3990909090908,22.0,0.0,1.0,8.0,1.0,0.0,37.1,0.000346,0.050416,5.4e-05,4.757e-05
CUST_06167,Debra,Moore,1992-12-16,33,Female,debramoore@gmail.com,928.739.4798x85250,987 Scott Shores,95443,Los Angeles,USA,US3088579898708232,Visa,4751********5588,11/27,Business,2023-03-02,Single,Master,Employed,Marketing,0,78774.19,6564.52,Owner,3,28,86829.43,11861.63,1186.163,10.0,0.0,1.0,0.0,0.0,0.0,6.0,0.000186,0.050854,3e-06,2.945e-05
CUST_06168,Hideo,Fujii,1988-05-19,38,Male,hideofujii@yahoo.com,586-565-7346x93919,82011 Roman Via Apt. 787,95668,Nagoya,Japan,JP1939279065638291,Visa,4148********8139,07/29,Corporate,2024-11-30,Married,High School,Self-Employed,Government,0,32833.92,2736.16,Owner,0,7,39415.01,123.86,123.86,1.0,0.0,0.0,1.0,0.0,0.0,5.92,4e-05,0.048032,4e-06,1.181e-05
CUST_06169,Lucy,Harris,1997-12-31,28,Female,lucy.harris@gmail.com,+441632 960186,251 Jones Coves,PE7 2UF,Birmingham,UK,GB2338358613061402,Visa,4135********0077,09/29,Personal,2020-10-02,Married,High School,Employed,Manufacturing,9,30850.17,2570.85,Owner,5,57,79442.84,13929.25,819.3676470588235,17.0,0.0,2.0,11.0,0.0,0.0,47.9,0.000226,2.7e-05,0.0,2.164e-05
CUST_06170,Samuel,Evans,2002-11-15,23,Male,samuel_evans@yahoo.com,+441632 960 198,86 Price Fall,CH0P 1UH,Manchester,UK,GB4196041772564156,Visa,4224********5010,03/25,Personal,2020-10-02,Single,High School,Employed,Engineering,5,31007.63,2583.97,Family,0,57,77666.0,9898.34,899.8490909090909,11.0,1.0,0.0,7.0,1.0,0.0,46.84,0.000186,0.046861,0.000173,2.199e-05
CUST_06171,Zied,Mansouri,1983-08-21,42,Male,zied.mansouri@outlook.com,0456846556,"41, boulevard de Jacques",71893,Sfax,Tunisia,TN2615382715987765,Mastercard,5330********9909,08/29,Business,2021-05-02,Married,High School,Employed,Marketing,7,10354.35,862.86,Rent,4,50,15826.79,3661.46,192.7084210526316,19.0,0.0,4.0,8.0,0.0,0.0,36.96,0.000306,0.048192,0.000193,2.543e-05
CUST_06172,Samantha,Campbell,1967-02-14,59,Female,samantha_campbell@hotmail.com,441.437.6716x8446,60862 Bonilla Center,68569,Miami,USA,US9983628943601422,Amex,3491*******6245,06/29,Personal,2020-05-03,Single,Vocational,Employed,Other,0,34882.97,2906.91,Owner,0,62,54843.49,11768.23,653.7905555555556,18.0,1.0,3.0,10.0,0.0,0.0,56.78,0.000279,0.041683,3.3e-05,1.157e-05
CUST_06173,Olivier,David,1992-09-15,33,Male,olivier.david@hotmail.com,01 74 49 72 41,avenue Lenoir,75695,Bordeaux,France,FR8012686846786744,Mastercard,5214********1278,09/25,Personal,2024-05-01,Single,Master,Employed,Retail,0,59927.84,4993.99,Owner,2,14,74311.0,9420.36,2355.09,4.0,1.0,1.0,3.0,0.0,1.0,48.19,6.7e-05,0.044588,2.5e-05,1.575e-05
CUST_06174,Brenda,Flores,1978-02-11,48,Female,brenda_flores32@hotmail.com,+1-833-285-2217x8621,265 Joel Hills,07119,Houston,USA,US3927886011670718,Visa,4106********9877,10/25,Business,2023-08-01,Married,Bachelor,Employed,Engineering,3,63216.63,5268.05,Family,2,23,164575.45,10052.09,1005.2090000000001,10.0,0.0,1.0,5.0,0.0,0.0,24.18,0.000173,0.050007,2.7e-05,1.415e-05
CUST_06175,Naomi,Ngugi,1988-01-25,38,Female,naomi_ngugi963@yahoo.com,0306 999 0694,"Studio 51x
Anthony Camp",CA0 4GL,Nairobi,Kenya,KE6894002219117665,Visa,4326********5403,12/28,Personal,2021-10-01,Married,PhD,Unemployed,Unemployed,0,1000.0,83.33,Owner,2,45,1493.39,587.63,41.973571428571425,14.0,2.0,0.0,10.0,1.0,0.0,71.57,0.0002,0.043139,4.3e-05,1.588e-05
CUST_06176,Anais,Michel,1980-12-10,45,Female,anais.michel@outlook.com,+33 (0)2 43 66 28 50,rue Boulay,59447,Nantes,France,FR6204440133409304,Visa,4368********9768,08/25,Personal,2023-07-02,Divorced,PhD,Employed,Retail,3,61899.24,5158.27,Rent,1,24,100434.99,30739.85,2794.531818181818,11.0,2.0,4.0,4.0,1.0,0.0,50.21,0.000186,0.048258,3.3e-05,1.761e-05
CUST_06177,Robert,Allen,1978-07-17,47,Male,robert_allen@yahoo.com,+1-501-764-6043x4445,9187 Cody Dale Suite 100,19856,Dallas,USA,US5232356101423344,Mastercard,5442********9335,04/26,Personal,2025-05-01,Married,No Formal Education,Employed,IT/Tech,0,23833.97,1986.16,Owner,1,2,36475.65,47698.42,47698.42,1.0,1.0,1.0,1.0,0.0,1.0,51.5,4e-05,0.049261,4e-06,1.069e-05
CUST_06178,Barbara,Miller,1987-12-16,38,Female,barbara_miller993@protonmail.com,001-934-667-8790x2683,51383 Hoffman Terrace Suite 514,81414,Houston,USA,US9120400729169813,Mastercard,5590********6530,03/27,Personal,2016-08-04,Married,No Formal Education,Employed,Legal,14,16624.53,1385.38,Owner,3,107,48934.48,14270.57,419.7226470588235,34.0,1.0,4.0,15.0,1.0,0.0,77.17,0.000506,0.050609,0.000267,5.586e-05
CUST_06179,Haruki,Fujita,2000-05-21,26,Male,haruki.fujita810@yahoo.com,+1-624-399-1930x62273,9907 Richard Meadows Suite 150,21445,Kobe,Japan,JP3143641999271823,Mastercard,5315********0459,05/27,Joint,2023-05-02,Divorced,Bachelor,Employed,Engineering,4,45006.94,3750.58,Rent,1,26,113395.96,11769.64,1176.964,10.0,0.0,0.0,7.0,0.0,0.0,30.26,0.000146,0.049028,0.000121,1.585e-05
CUST_06180,Ghassen,Mansouri,2002-07-09,23,Male,ghassen.mansouri@hotmail.com,+33 1 76 92 79 05,"81, avenue Aime Grenier",97653,Nabeul,Tunisia,TN0323826161902006,Visa,4848********6262,05/29,Personal,2023-08-01,Single,PhD,Employed,Finance,1,29134.46,2427.87,Rent,0,23,14649.26,7354.7,735.47,10.0,0.0,2.0,4.0,0.0,0.0,20.32,0.0002,0.052257,2.3e-05,2.009e-05
CUST_06181,Ghassan,Al Zahrani,1974-12-09,51,Male,ghassan.alzahrani@outlook.com,860-319-4458x30005,469 Karen Points,50156,Medina,Saudi Arabia,SA9287484337445501,Mastercard,5163********6707,07/26,Personal,2016-11-03,Married,Master,Employed,Government,13,63676.08,5306.34,Rent,1,104,100561.71,72256.33,2408.5443333333333,30.0,0.0,5.0,18.0,1.0,0.0,88.46,0.000466,0.054452,0.00045,3.493e-05
CUST_06182,Hector,Serrano,1981-02-07,45,Male,hector.serrano@outlook.com,+34 942368812,Canada Rafael Esteve 41,34748,Seville,Spain,ES3638638099046629,Amex,3772*******3956,08/25,Joint,2020-12-01,Married,Bachelor,Employed,Engineering,8,46417.08,3868.09,Owner,0,55,118197.12,7189.21,718.921,10.0,0.0,2.0,5.0,0.0,0.0,27.99,0.000173,0.050413,3.5e-05,1.911e-05
CUST_06183,Evie,Davies,1976-12-13,49,Female,evie_davies453@protonmail.com,(0808)1570799,"Studio 8
Shaun Harbors",TA59 8BP,Bristol,UK,GB9594747322893084,Visa,4291********0764,10/28,Business,2015-06-05,Widowed,Master,Employed,Healthcare,15,83163.42,6930.28,Owner,1,121,128159.8,60426.26,2158.0807142857143,28.0,2.0,7.0,15.0,1.0,2.0,100.0,0.000412,0.051772,0.000646,7.275e-05
CUST_06184,Diya,Chauhan,1980-05-08,46,Female,diya_chauhan@protonmail.com,1801654145,"83, Khatri Zila",969149,Kolkata,India,IN0759746097645035,Visa,4601********9938,08/26,Personal,2024-05-01,Married,Master,Employed,Legal,1,17285.13,1440.43,Owner,2,14,2605.48,2738.06,547.612,5.0,0.0,2.0,3.0,0.0,0.0,22.94,0.000106,0.046948,1.5e-05,1.809e-05
CUST_06185,Hajer,Zouari,1976-02-16,50,Female,hajer_zouari354@gmail.com,03 25 35 03 55,"263, rue Gabriel Gerard",13952,Kairouan,Tunisia,TN5605016789224602,Visa,4231********8145,01/25,Business,2021-11-01,Married,Vocational,Employed,Government,5,10127.11,843.93,Rent,0,44,21683.86,6805.6900000000005,425.35562500000003,16.0,1.0,1.0,8.0,1.0,0.0,52.61,0.00024,0.045734,6.7e-05,2.391e-05
CUST_06186,Jamal,Chaoui,1985-07-20,40,Male,jamal_chaoui986@yahoo.com,0177077434,"25, rue Bertin",03981,Rabat,Morocco,MA4273382339344748,Visa,4234********9495,06/25,Joint,1996-08-13,Married,PhD,Retired,Retired,39,19045.42,1587.12,Rent,2,347,51297.78,51644.43,487.2116037735849,106.0,3.0,11.0,48.0,4.0,0.0,100.0,0.001424,0.045845,0.000307,0.00014013
CUST_06187,Aadhya,Chatterjee,2006-08-22,19,Female,aadhya.chatterjee765@outlook.com,3335830101,"92/062, Shenoy",291675,Hyderabad,India,IN1959654294733252,Visa,4647********7852,05/28,Trust,2022-09-01,Single,No Formal Education,Employed,Engineering,1,4260.05,355.0,Rent,0,34,659.24,1138.52,113.852,10.0,0.0,3.0,5.0,0.0,0.0,26.09,0.000173,0.046536,5.7e-05,3.42e-05
CUST_06188,Archie,Wood,1985-05-17,41,Male,archie.wood@yahoo.com,+441632960364,"Flat 94u
Maurice River",ST4Y 8PL,Glasgow,UK,GB4962777340240563,Visa,4976********7801,11/29,Personal,2025-05-31,Married,High School,Unemployed,Unemployed,0,2414.22,201.18,Family,3,1,5323.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,5.3e-05,0.04745,0.0,1.291e-05
CUST_06189,Anna,Jackson,1966-09-05,59,Female,anna_jackson565@protonmail.com,496.271.9809x085,9970 Karen Camp Suite 121,26797,Chicago,USA,US8917640261320863,Visa,4537********5875,05/28,Personal,2020-11-01,Married,High School,Employed,Engineering,7,30735.28,2561.27,Family,3,56,54960.96,27333.190000000002,1366.6595000000002,20.0,1.0,6.0,8.0,1.0,0.0,51.57,0.000333,0.052785,0.000116,4.516e-05
CUST_06190,Amina,Ennaji,1984-04-01,42,Female,amina_ennaji662@yahoo.com,07 72 28 55 30,"91, avenue Faure",14121,Rabat,Morocco,MA9943955409933415,Mastercard,5345********0530,10/27,Business,2023-03-02,Married,High School,Employed,Engineering,2,8394.27,699.52,Family,3,28,21088.14,1954.02,244.2525,8.0,0.0,3.0,3.0,0.0,0.0,21.06,0.000133,0.046297,2.3e-05,1.046e-05
CUST_06191,Advait,Srinivasan,2003-02-19,23,Male,advaitsrinivasan@hotmail.com,6762954060,"10
Vaidya Zila",406632,Delhi,India,IN9274867999161513,Visa,4762********7316,02/27,Personal,2024-12-30,Single,Bachelor,Unemployed,Unemployed,0,1429.66,119.14,Family,1,6,1741.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,2.7e-05,0.049775,0.0,1.464e-05
CUST_06192,Brenda,King,1980-06-17,46,Female,brenda.king@yahoo.com,901-334-8685x6964,08388 Larson Lodge Suite 238,74130,Dallas,USA,US8168382487535838,Discover,6011********6037,12/26,Personal,2023-05-02,Married,Bachelor,Employed,Healthcare,0,48710.66,4059.22,Family,3,26,20887.78,7191.4800000000005,1027.3542857142859,7.0,0.0,0.0,2.0,0.0,0.0,12.34,0.00012,0.04699,1.1e-05,1.764e-05
CUST_06193,Marwa,Khattab,1962-04-02,64,Female,marwa.khattab95@outlook.com,001-487-847-8248x1878,0968 Jones Run Apt. 926,70936,Cairo,Egypt,EG2453649215500050,Visa,4658********3927,11/27,Personal,2011-06-07,Married,PhD,Retired,Retired,27,16324.31,1360.36,Rent,2,169,19953.25,16781.13,453.5440540540541,37.0,0.0,9.0,15.0,2.0,0.0,71.42,0.000506,0.045387,0.00036,7.118e-05
CUST_06194,Kohei,Kimura,1995-06-29,31,Male,kohei_kimura497@gmail.com,965.468.5544,959 Acevedo Court,06321,Sapporo,Japan,JP3715951247011666,Amex,3420*******8028,06/26,Personal,2021-07-02,Married,Bachelor,Self-Employed,Government,2,59539.27,4961.61,Family,2,48,148765.65,49694.7,3822.6692307692306,13.0,3.0,5.0,9.0,1.0,0.0,81.61,0.00024,0.054387,0.000451,3.025e-05
CUST_06195,Talal,Al Asiri,1985-05-04,41,Male,talal.alasiri902@protonmail.com,859-291-1330,130 Garrett Square Apt. 144,67113,Riyadh,Saudi Arabia,SA1815252113257893,Visa,4152********2523,01/25,Personal,2022-03-02,Divorced,Bachelor,Employed,Healthcare,5,39501.73,3291.81,Owner,0,40,94252.53,8012.0,1335.3333333333333,6.0,1.0,2.0,1.0,0.0,0.0,25.11,0.00012,0.048401,6e-06,1.435e-05
CUST_06196,Helen,Young,1982-11-20,43,Female,helen.young@hotmail.com,536-684-5154,782 Howard Path Apt. 008,18783,Phoenix,USA,US8461501533367099,Visa,4357********6130,02/29,Business,2022-06-02,Married,Vocational,Employed,Education,1,24368.9,2030.74,Family,0,37,6330.04,4240.86,605.8371428571428,7.0,0.0,1.0,3.0,0.0,0.0,17.61,0.000146,0.049056,1.3e-05,2.14e-05
CUST_06197,Jide,Ihejirika,1985-10-30,40,Male,jide.ihejirika325@outlook.com,0131 496 0756,"Studio 91G
Rhys Mountains",G05 9BT,Port Harcourt,Nigeria,NG2450754085422013,Discover,6011********8992,07/27,Joint,2021-10-01,Married,PhD,Employed,Legal,6,13479.99,1123.33,Family,1,45,11997.19,9971.199999999999,498.55999999999995,20.0,1.0,4.0,10.0,1.0,0.0,60.95,0.000293,0.048325,0.000177,2.381e-05
CUST_06198,Nabil,Ali,1979-01-22,47,Male,nabil.ali@hotmail.com,+1-903-343-3331x741,28916 Chavez Common Apt. 319,06088,Luxor,Egypt,EG5087077022168401,Visa,4954********9881,01/28,Joint,2023-09-01,Widowed,Bachelor,Self-Employed,Government,1,11322.68,943.56,Rent,0,22,20059.57,1650.79,206.34875,8.0,0.0,1.0,3.0,0.0,0.0,15.3,0.000173,0.052141,1.1e-05,1.476e-05
CUST_06199,Thomas,Rodriguez,1992-09-29,33,Male,thomas.rodriguez@outlook.com,310.445.3943x668,64565 John Island Suite 123,56171,Dallas,USA,US5190398104861417,Visa,4668********7813,01/27,Personal,2022-10-01,Married,Bachelor,Self-Employed,Legal,2,38109.05,3175.75,Family,3,33,60275.27,120303.88,6683.548888888889,18.0,11.0,12.0,14.0,1.0,11.0,100.0,0.00024,1.3e-05,0.0,1.147e-05
CUST_06200,Marwa,Ismail,1980-10-30,45,Female,marwa.ismail@hotmail.com,288.933.0127,089 Jimenez Key,15622,Cairo,Egypt,EG6711738996154771,Mastercard,5567********9646,12/26,Corporate,2020-02-01,Divorced,Master,Employed,Engineering,9,14657.15,1221.43,Owner,0,65,31759.81,17130.04,856.5020000000001,20.0,0.0,3.0,6.0,1.0,0.0,34.06,0.000319,0.048554,3e-05,4.588e-05
CUST_06201,Pranav,Sharma,1974-01-03,52,Male,pranav.sharma@protonmail.com,+910479280379,"009
Rana Path",742418,Bangalore,India,IN2395494545306287,Mastercard,5563********5212,01/26,Personal,2024-05-01,Widowed,Bachelor,Employed,Legal,2,8370.4,697.53,Rent,1,14,18864.58,123.94,123.94,1.0,0.0,1.0,1.0,0.0,0.0,22.09,4e-05,0.048228,2.7e-05,1.215e-05
CUST_06202,Mercedes,Marin,1990-09-19,35,Female,mercedes_marin472@yahoo.com,+34923 769 366,Alameda Liliana Dominguez 116 Apt. 75,04425,Bilbao,Spain,ES4224225443089425,Amex,3782*******6652,08/27,Business,2022-04-02,Married,Bachelor,Employed,Education,4,27607.93,2300.66,Owner,0,39,19383.82,10488.1,1048.81,10.0,1.0,2.0,6.0,1.0,0.0,45.64,0.000213,0.049571,0.000163,2.172e-05
CUST_06203,Amanda,Lee,1978-12-04,47,Female,amanda.lee@protonmail.com,784-389-0032x726,2275 King Valley Suite 471,25070,Phoenix,USA,US4095880851067805,Amex,3745*******8541,12/26,Business,2025-05-31,Single,High School,Unemployed,Unemployed,0,2173.94,181.16,Rent,0,1,425.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26,8e-05,0.053678,0.0,1.461e-05
CUST_06204,Zakaria,Qabbaj,1993-03-16,33,Male,zakaria.qabbaj268@protonmail.com,+33 4 56 37 65 50,boulevard de Martel,84837,Rabat,Morocco,MA8224803482681724,Mastercard,5225********9217,04/25,Personal,2023-12-31,Single,Bachelor,Self-Employed,IT/Tech,1,14613.61,1217.8,Rent,2,18,22577.38,1752.5900000000001,250.37000000000003,7.0,0.0,1.0,3.0,0.0,0.0,17.9,0.000106,0.048195,0.000113,9.32e-06
CUST_06205,Philipp,Schmidt,2004-11-04,21,Male,philippschmidt@protonmail.com,+49 (0) 6700 211445,Mesut-Wesack-Strae 6531,21923,Frankfurt,Germany,DE2070055171200349,Visa,4387********0957,06/26,Personal,2021-06-02,Single,No Formal Education,Student,Student,0,1910.63,159.22,Family,0,49,3491.73,764.87,58.83615384615385,13.0,1.0,2.0,5.0,1.0,0.0,39.42,0.000226,0.051719,0.000104,2.019e-05
CUST_06206,Eva,Gil,2004-07-04,21,Female,evagil@hotmail.com,+34921 103 304,Callejon Cleto Zabala 18,29352,Valencia,Spain,ES9823589562905560,Visa,4482********1454,12/26,Personal,2025-05-01,Married,High School,Student,Student,0,2998.75,249.9,Family,2,2,6186.63,49.63,49.63,1.0,0.0,0.0,0.0,0.0,0.0,2.21,4e-05,0.048702,0.0,1.167e-05
CUST_06207,Margot,Faure,1983-01-30,43,Female,margot.faure517@outlook.com,+33 1 78 19 33 95,"890, rue Luce Besnard",82235,Nantes,France,FR8837664625004112,Visa,4448********1244,04/26,Personal,2020-02-01,Single,Master,Employed,Other,10,52687.92,4390.66,Owner,1,65,35757.21,25043.510000000002,1001.7404000000001,25.0,0.0,4.0,9.0,0.0,0.0,42.4,0.000399,0.04881,0.000548,4.342e-05
CUST_06208,Monica,Diaz,2007-09-08,18,Female,monicadiaz336@hotmail.com,+54 9 3154 5481,Blv. San Luis N 117,83006788,Buenos Aires,Argentina,AR0258940721608088,Visa,4707********8313,11/25,Joint,2025-03-31,Divorced,Bachelor,Student,Student,0,2139.85,178.32,Owner,0,3,4585.83,107.99,53.995,2.0,0.0,0.0,1.0,0.0,0.0,7.33,0.000106,0.055865,0.000122,1.457e-05
CUST_06209,Zainab,Hamid,1987-06-27,39,Female,zainab_hamid@yahoo.com,+448081570641,"Flat 71l
Pauline Pine",M42 6LQ,Johor Bahru,Malaysia,MY0834967919859291,Visa,4665********1457,01/27,Joint,2023-03-02,Married,Bachelor,Employed,Agriculture,3,21068.41,1755.7,Family,4,28,15398.69,6212.58,621.258,10.0,1.0,2.0,3.0,0.0,0.0,27.83,0.000186,0.052019,2.2e-05,3.42e-05
CUST_06210,Joshua,Cook,1998-02-16,28,Male,joshua_cook@protonmail.com,+44(0)1632 960 354,1 Kim Club,SM92 9PL,London,UK,GB4183691529651493,Visa,4840********9842,10/28,Personal,2020-10-02,Married,High School,Unemployed,Unemployed,0,2904.1,242.01,Family,2,57,6919.12,6568.7,345.7210526315789,19.0,2.0,5.0,8.0,1.0,0.0,64.05,0.000279,0.049232,7e-05,1.638e-05
CUST_06211,Leticia,Ortiz,2008-04-05,18,Female,leticiaortiz53@yahoo.com,(215)294-1605x41987,"Prolongacion Puebla 606 Edif. 045 , Depto. 176",29290,Tijuana,Mexico,MX0246073117437973,Visa,4871********6212,05/28,Joint,2022-01-31,Single,No Formal Education,Student,Student,0,1074.06,89.5,Rent,0,41,2374.81,572.25,47.6875,12.0,0.0,0.0,9.0,1.0,0.0,41.83,0.000186,0.050758,8.6e-05,2.379e-05
CUST_06212,Felix,Karanja,1979-08-30,46,Male,felix.karanja104@gmail.com,0306 9990067,"Flat 2
Justin Ramp",BS6 8XA,Mombasa,Kenya,KE5079466138056261,Mastercard,5428********4265,03/28,Corporate,2023-04-02,Divorced,Vocational,Self-Employed,Finance,0,3847.99,320.67,Rent,0,27,4729.77,1152.34,128.03777777777776,9.0,0.0,0.0,4.0,0.0,0.0,16.48,0.0002,0.052194,4.1e-05,3.471e-05
CUST_06213,Sophie,Evans,2005-04-09,21,Female,sophieevans@outlook.com,0115 496 0624,"Studio 76Q
Brown Ferry",NG9 8JG,London,UK,GB5523783541913948,Visa,4751********4527,12/28,Business,2019-12-03,Single,High School,Self-Employed,Finance,3,36790.41,3065.87,Family,0,67,38675.49,40637.100000000006,2390.417647058824,17.0,4.0,5.0,10.0,1.0,1.0,100.0,0.000279,0.050962,0.000174,3.287e-05
CUST_06214,Avni,Mishra,1960-10-27,65,Female,avnimishra@hotmail.com,03176851360,"H.No. 11
Roy Nagar",181672,Hyderabad,India,IN8005756507370683,Amex,3469*******5748,08/25,Business,2013-01-04,Married,Vocational,Retired,Retired,24,5461.31,455.11,Owner,1,150,8407.31,6320.66,112.86892857142857,56.0,1.0,9.0,26.0,0.0,0.0,100.0,0.000812,0.051706,0.001,6.464e-05
CUST_06215,Alice,Santos,1969-05-02,57,Female,alice_santos@hotmail.com,81 8806 9820,"Setor de Nogueira, 50",77920381,Curitiba,Brazil,BR3185097562332679,Discover,6011********6902,04/28,Personal,2021-03-03,Married,Bachelor,Employed,Other,0,14877.04,1239.75,Owner,2,52,6550.78,5527.23,460.60249999999996,12.0,1.0,1.0,8.0,1.0,0.0,49.03,0.000186,0.046031,3.9e-05,1.85e-05
